fire / person,Arapaho and Roosevelt National Forests,Lump Gulch,Keyser RidgeSimpson,Peak Lump Gulch,Vasquez,Upper Fraser,Fraser,PeakLump Gulch,Lyons,Gilpin,Canyon Lakes Ranger District,USDA Forest Service & Colorado Parks and Wildlife,Tyler Knight RXB3,Dolores Ranger,Sequoia & Kings Canyon National Parks - Cremers / Loyd(t),Jeremy Loyd,Cedar Grove,Brent Davidson - Type 3 Incident Commander/Rigo Flores- Incident Commander Trainee,Davis Wash,Crabtree Wash,Windy Hill,BAER,Frazier,Matt Sigg,Durand Jaramillo,B. Krueger,Shasta-Trinity National Forest,BLM Eagle Lake Field office,Jeremy McMahon,M. Moe,Hart,Ball, J. Tennant (T),MT DNRC,Arguinchona,Type 4 Incident Commander,Willy,TJ Green & Seth LaRowe,Humboldt-Toiyabe National Forest,Dixon,Wise River Fire Department,Mike Almas,Robert Smith,Mike Alma,Rod Weeks IC/Jerrod Scheffelmaier IC(T),Gillespie,Jiggs,Shane Martin,IC-Dane Johnson,Zach Palmer,Lyndsay Fonger,Micah Fey,USFS Richard Baker,Matthew Kasovich,McClusky,Texas A&M Forest Service,Jason Scott,Alene,Neilson,Warren,BLM Eagle Lake Field Office,Klamath National Forest,Duane Knighton,Bodine,Caleb Schutz,Brian Fabbri,Ripstein Campground,Joshua,Thompson,Brown,Garner Butte,Brandon Dethlefs,Tennant,Sawyer,Jack Jackson,Ron McEwen,Uncle Sam,Doolittle,Matt Watson,Steamboat Gulch,Josh Schmalenberger,B. Rafeedy,McCloud,Heather McRae,Ernie Villa.Pre-planned,Jesse Causer,Reno,IC USFS Adam Sanders,USDA Forest Service,Howard McGuire, Derek Pabloff,Ranger Dana Gardunio,USFS Johnston and Starling,San Bernardino County Fire,Tom Parrack,Mary Joanna Gomez,Gomez,Mark Mendonca,John Lange,Shirley Loop,Unified Command,Warlick,Bly,Adel,Beatty,Tyler Knight,Williams, Kurt Janica,Sanderson,Dozer,Lone Star State Type 3 IMT - Shane Crimm,Andrea Ojeda,Littlefield,Rachel Carnahan,Andrew Chavez,Jeff Davis County,A. Lund,Jeff Gallivan,Zach Saavedra,John Fitzgerald,Bowie,Dos Cabezas,Willcox,Kress Sanders,Byron Kimball,Darrell Willis,Alan Sinclair - Incident Commander,Dan Quintana,Hayfork,Ryan Ham,KRRD Fire Mgmt.,Smith,E. Huerta,Adam Mendez,Jose Delgado,R. Woods-ICT4,J.Butler,IC Corey Robinson,Lemmon,Corey Robinson,Sabino Canyon,Joe Names,Matt Bullmore,Juan Miller,Jason Calvet, William Hicks,Regan Reser, Wichita Falls Fire Department,Ed Sanford,Kay Kudo, Hoover VFD,Tyler Brown, Abilene FD, Jason McDaniels, Moore County, National Park Service, Potter County,Brian Vasquez BC42 US Forest - Service Sierra National Forest,IC4 Phillips,James Russell, Robert Lee VFD,McDaniel,Adrian Hahn & Jordan Nelson (Trainee),IC Travis Clendenen,Bush,Wehmeyer,Rico,Mike Megel,JAKES,BOWERS,Bassett Creek,BAGLEY,MURPHY,CRAIG SPRINGS,Kyle,BLACKWELL,WALLACE,Garson,BASSETT,HUNTOON,MUSSER,Steven Moore, Boys Ranch VFD, Dalhart Fire Department,Marjoe Janis,Jason Klawinsky, Richard Lake,Richard Lake,Monica Harris, Colorado City,Thomas Lopez ICT4,Pagosa Ranger District,Stanislaus NF Type 3,Jeff Durant, Big Lake VFD, Eldorado VFD,BLM Applegate Field Office,Jose Contreras,Scott Stephenson,Cody Mayo - Texas A&M Forest Service,Bureau of Land Management,Shinkle Type 4 IC,Oakleaf Type 3 IC,Robert Willis and Kyle Mitchell (trainee),Lunsford,Uhlig,Robert Willis,Myers Ave,Kyle Mitchell,Mark Bernal,Danny Al-Batal Texas A&M Forest Service,Troy Ducheneaux of Randall County FD,Potter,Randall,Ron Bollier,R. Woods,Charlie Reynar,Alan Fox,SW Area Type 1 Team #2: IC J. Pierson,Payson,Superior National Forest,Ely,T. Ewald (LAC),Agua Dulce,Orr Type 4 IC,BLM - Front Range Fire and Aviation Management Unit,Doghead,Jason McDaniels NPS,Fritch,Borger,Behavior-LowIC-Ben Rieck,Ben Riecke Texas A&M Forest Service,ICT3 Fugitt,Kress Sanders-Jackson,Fernando Quiroga,Tim Wells Texas A&M Forest Service ICT5,Kris Knight Type 4 IC Ely District BLM,Eddy Harris,Nick Dawson,Alan Fox Texas A&M Forest Service ICT3,CalFire Fresno-Kings Unit,Kreyenhagen Peak,Cody Lambert,Michael Haydon,Stewart,Keogh,Adam Pahl: Type 4 Local Organization,William Dunkelberger,Brad Henry,MDF,CAL FIRE,Devil,Eric Knerr,Dustin Morris,Matthew Mullins, Lampasas Fire Department,Adam Bearcub,Byers,Bell,Louie Orozco ICT3 (SRF),Salyer,Denny,  John Toomey,Dean Kiefer,Richard Reposa,North Fork John Day Ranger District Type 5,Ely District BLM,J. WELCH - ID-BOF,Arizona Strip District,Mike Wakoski,USFS,Scott Howes,Ron White,Vargas,Lassen National Forest,Dustin Wheeler,Matthew Schlaefer,McNeil,Adam Pahl ICT4,Carl Schwope - Southwest Area Incident Management Team 4,Kean,Peter Hein,Hein,Stanislaus National Forest IMT (Type 4),Compton/Racicot(t),Brian Goff NWIIMT9,Sierra National Forest,Boe Adler,Greenwood,Ryan Carbajal,Taylor Ranger District,Jake Miller,Jimmy Mullis,Samuel Blacksmith,D. Fernandez,Brian McGowan,Stonewall Lookout,Donnie Norvell,Matt Laricos,Robert Lee,John Fugitt,Van Zandt,Sam Bundy,Nathan Decker, Gary Barton,Matthew Voges, Mullin Fire Department,Tyler McCowan ID-BLM,Josh McGee (IV,Bill,Josh McGee,Dave Paden,California Interagency Incident Management Team 14 - Mike Strawhun,Tim Roide,"Hessel Oregon Department of Forestry 
Magers Oregon Office of State Fire Marshal",Mosier,Bucholtz,James Moerls,Will Hood,Chris Fogle,Capt. 46 Matt Chambers IC/Mike Ultreras trainee,Adam Sanders,Type 4 local USFS Fire Incident Commanders,Engelmann,Cameron Peak,Thompson Zone,Curtis Ward,Stephen Tanner,Todd Like,John Garrett,Daren Dalrymple,Babbitt Peak,Drew Daily,Local Type V IC,Jeff Dimke,Andrew Atkinson,Local Type 4 Organization,Local unit,Rob Gubser,Westfall,Harper,Brian Gales,Danielson,C. Fuller,Glover,Cody Seccombe,Jerry McGowan (CIIMT 1),Hough Ranger District,ITC4 Matt Clemins,Shawn Soliday,CAIIMT12,Cima,Russell Hartill,Vredenburgh,Larry Vredenburgh,Gary L. Shumway,Joshua Tree,Jonah Gladney,BLM NorCal District,Nick Bazso,Steven Willingham,Colton Curles,Redding,Link Smith,Andrew Bellairs ICT-4,Tonto National Forest,Flip Elliot,Claypool,Griffin,Griffin Inciweb Page,Andrew Kenner,Coleman,Justin Cutler,Handcrews,McCall Ranger District,COPELAND,McCall,CalFire Sonoma-Lake-Napa Unit,Hartle CourtNapa,Hennessey,Morgan,Green,Meyers,Walbridge,Markley,Waddell,Warrenella,Ken Powell Type 3 Team,Joe Mike Pasqua,Jacob Archuleta,Carl Schwope,Nambe Pueblo,Nate Jones,Jayson Smith/Mike Allen,Adam Barnes,"Chris Cline
ODF Team 2",Chris Cline,Walla Walla Ranger District,Brian Perrone,Paige Purvis,Sampson,SW Type 1 Team 2 John Pierson Incident Commander,John Pierson,Brad Donahue,CAL FIRE Tuolumne-Calaveras Unit,Nevada Interagency Team 3,Warlick ICT3,Holmes T3 IC,CalFire Santa Clara Unit,Powell,CalFire,Sears Kay Date,Gregory Jones Park FMO,Incident Commander Jacob Fallis,Ty Mizer Arizona Strip Field Office,Daren Dalrymple (CAIIMT10)and,Patrick Lonergan (T) David Hamilton,Umatilla National Forest,Don Smith,Owens,Rick Young,Forest Glen,Harwood Rd,Zenia,Jason Bennett,Bozarth,Doug Falconi,Rob Smolczynski,Jacob Crowley,Terance Corley,Larry Martinez,Sequoia and Kings Canyon National Parks,Chris Wood,BIA Fort Apache Agency,John Pierson – SWA T1 Team 2,Gisela,Jason Jones Texas A&M Forest Service,Matt Haupt IC,Carson,San Carlos Apache Forest Resources Program - Forestry,Jeff Webb, Lorena VFD,Hessel Oregon Department of Forestry,Michael Smith,Dan Brown,Ferguson,Ben Rieck,Sequoia & Kings Canyon National Parks (Lopez) and Inyo National Forest (McDivitt),Greg Kuyumjian,California Interagency Incident Management Team 5,Hopkins,T. Bollinger,Incident Commander,David Hamilton,Rice,Pierce,Chambers,Cheri Ford,fire was a unified command with CRA and NCA,Bozeman Ranger District,Bozeman,Paul Monforton,Rick Connell I.C.,Sayer(Q)Bohnstedt(T),Brian Vasquez - IC SNF,Mark Munoz,Oak Glen,Charles Edward Morton,Charlie Morton,"Mike Tucker-FS
Clint Green-FS",Angeles National Forest,Wilson,R ERNE ID-BOF,Everett Phillips,Bill Hunt ODF Type 1 IMT Team 2,Evan Ratcliffe - IC4,Bernard Peak,IDL Pend Oreille FPD,Bernard,Rob Scott,California Interagency Incident Management Team 10,Jeff Goyings,Shawn Sheldon,Joe Hessel - ODF IMT 1,Craig Pyeatt - IC,Adams Ranger District,S. Tacchini,"T3-North Slater-Monty Edwards
T3-South Slater-Brad Rafeedy",Slater,Geneis Borgmann,Roseburg District BLM,Jason Fulfer (Type 4 IC),West Oregon District ODF,Alan Lawson - NW Incident Management Team 10,Lena,Hamma Hamma,Jason Montieth,USFS/Sierra - Type 4 IC Brian Vasquez,Wittenberg  USFS,Bob Shindelar - ICT2,Bob Shindelar,Clay Stephens - Type 3 Team,Local Unit,Callahan,Sawtooth NRA Type IV IC,Jake Hirst IC4,US Forest Service,Nick Collard,Rob Roy Reservoir,Cameron Peak Fire,Ty Mizer,Rachel T Carnahan,Brian Holmes,Starr,Andy Mandell,Jason Calvet Texas A&M Forest Service,Peggy Fisher,Archie Creek,John Chatel,Molly Hanson,Joni Brazier,Andy ” Casillas,Pollock,Helena-Lewis & Clark NF,Judith Musselshell Ranger District,South Zone Duty Officer,PJ Lingley,ICT3 Anthony Pacheco,Taylor,Kevin Daly,Will Dudley,Carpenter Prescott NF Type 4 Incident Management Team,IC Kael Donley and IC Trainee Andy Epp,Seth McKinney,Kael Donley,Tim Griffin,Rocky Mountain Incident Management Team Black,Karl Kecman ICT4,Lehi Vizcaino,Ryan Waggoner,Canfield Butte,Joe Sampson,Chad Wiley Texas A&M Forest Service,Tim Wells Texas A&M Forest Service,Melanie Vining,Eddings/Stefanides(T),Matt Norden,Pattison Peak,Plummer Peak,Steven Moore Texas A&M Forest Service,"R. Roberts - OCFA
S. Hill - CNF
J. Walehwa - OCSD",Travis Joyner,Robert Sollami USFS,Weston Gaul,Michael Smith Texas A&M Forest Service,Carson Ranger,Fay Luther Canyon,Burnside Rd,Lovell,Jones Creek,Jack,Huffaker,Ashley Johnson Texas A&M Forest Service,Burns,Matthew Whelan,Sal Reyes,Chico,Silverado,Corona,Lake Morena,Erick Wallace,Shirley Meadow,Shirley Meadows,Cody Mayo,Ranger Eric LaPrice,Patrick Schon,Weiser,Jeremy Dorsey,Dunlap,Seth Trodahl,Ricky Holbrook,Jara Chinas Rd,Tim Pierson,Susan Greenleaf,Julie Fosbender,Larry Bass Units,Darby,John Settlocker,Eric Allen - NPS,Eric Allen,Jared Hohn,Darren Smith, Karel Williams,Jackson,Karel Williams,George Washington,Mario Gomez ICT3,Pat Medina,Ben Sanders,Jacob Pace,Ben Plumb,Danny Taylor,Rod Skalsky,McKenzie Ranger District,DW Ivans,PA DCNR Bureau of Forestry – Cornplanter Forest District,Anthony Martinez - Burn Boss,Manzano,Belen,Luke Kanclerz,Fire Burn Boss Kenneth Watkins,Durfee Bolander,Payette,Lowman Ranger DistrictWest Lowman,Miller,Lowman,Austin Morrison,Carlton Goseyun,CRD IC,John Markalunas,Ryan Allen ICT5,Dean Fernandez IC,Michael Hoon (night IC) and Craig Owen (day IC),Ken Watkins Magdalena RD FMO,Bolander,Durfee,Anthony Pacheco Mt Taylor FMO,John JoHanson,Show Low,Type 4 : J. Potthoff,Dave Bales,BLM,Robert Nevarez,Fabian Montano,Rowe,Douglas,Bernal,Anton Chico,Pablo,Serafina,Ribera,Soham,Type 4 Incident Organization,S. Seitzinger, E. Gutierrez,Linton,IC Harrison,Harrison,David Hogen,Anthony James,Yosemite National Park Fire and Aviation Management,Leidig Meadow,Bernie Romero,RXB2 Manual Martinez / RXB2T Brent Baca,Justin Wedo,Type 4 IC - Frank Auza,Carlton Guseyen,Robert Washburn,Gustafson,Uvaldo Lopez,Lopez / Singer(t) - Sequoia & Kings Canyon National Parks,Hassel,ICJ Eddie Smith ICT4,BLM Vale District,Dixie National Forest,Matt Uno,Jason Loomis,Joseph,Chip Anderson,Storymap,Humboldt-Toiyabe NF and East Fork Fire Protection District,Jamie Long - Northern New Mexico Type 3 Incident Management Team,Jamie Long,Patrick Lonergan,Broadwater,Mike Epperson,IC John Chester,Fruend- BLM,Andrew Valdez,Rocky Mountain Area Blue Team - Michael Haydon,Local Type 3 Team,Kathryn Sebes,Christian Rasch,Prawit Hess,Rollie Miller,Jeff Stabio,Maurice,BLM - Reynolds,James Roofener,Kelly Tucker,Chris Robertson,Gerald Logue,Tim Wilson,Jose Palacios and Ben Wright (T),Mooney,Horton,IC Christopher Holloway - US Forest Service,Toby Barber IC Aaron Woodyard IC(T),T4 IC Names,Aaron Salazar,T4 IC Thompson,Charlie Moore Mountain,Moore,M. Hoon,Type 4 IMT,Troy Mueller,Rafael,Dean Perkins,Bernal- SWIMT 5,Gary Sampson,Oregon Department of Forestry,Todd Wevorka,Gonzales,Colleen Pennington,Whitney,Prescott National Forests,ICT4,Darrel Howell,Josh Ortega,Moffat,Ross Wilmore,Barnes,Duty Officer,Bureau of Land Management Arizona Strip District,Mount Shasta Ranger District,USFS CA-SNF Richard Morris IC4,Ryan Barela,Shasta-Trinity National Forest Type 4,Oregon State Fire Marshal,Don Fregulia/USFS,"Johnathan Barrett ICT4
Justine Garcia ICT4(T)",Lionel Smith-Warm Springs,NPS,Kerrick,Mark Timber,Danny Gallagher,Carson Ranger District,Red Team,Ian Yocum,Idaho Panhandle National Forests,Panhandle Helitack,Heather Grove/USFS,Link Smith/Tyler McCarty (t) Oregon Department of Forestry,Mike Haydon,Type 4 local organization,Crowder,Shane Robson,Tacchini,NPS / Yosemite National Park,McSwain,Kevin Stock,Silcott,Beaverhead-Deerlodge National Forest,John Thompson,Transfer of command to a type 4 incident occurred on 9/13/2021.,Siegel,Bianchini,Robert Joe Hanson,Martinez,Clark,Leonard Johnson,St Joe Ranger District,Simmons-Leg,Simmons Ridge,Type 5 Incident,Idaho Department of Lands,John Heyn,Jerrod Scheffelmaier (t),Paul Diaz,Jeremiah Miller,Rick Connell,John Creek,Shawn Turner.With,North Zone Duty Officer,Type 3,Clearwater-Potlatch Timber Protective Association (CPTPA),Lodgepole Pine,MNICS Team B,Mike McManus,Brian Pisarek,Custer,Helena Unit,Lewis,Helena Lewis,Mike Melton,Kevin Abel,Nick Howell,Amanda Rowland,Type 4 IC - Kelly Tucker,Rock Byrd, Type IV team,Ellis,Balsinger,Bob Gear,Selah,Central Oregon Fire Management Service,Shultz ICT3,ICT5,Hill,Coeur d'Alene River Ranger District,Prichard,Matt Ellis,Piper,BLM Arizona Strip District,Doug Coursen,Seeley Lake Ranger District,Bob Marshall,Bob Marshall Wilderness,Lyle,South Cascade Interagency Type 3,Mt Tolman Fire Center,KJ Vanderburg,Darlene Way,Sequoia & Kings Canyon National Parks - Martinez / Lopez(t),Jerry McGowan,McGowan,Unified Command ICT3 Josh Ingle and ICT3 Joe Feld,Department of Natural Resources,Lonny Cawston,Wes Woodrome and Greg Daniels (T) Custer Gallatin Type 4,Baer Team,Greg Daniels,Wes Woodrome,Dale White,Tony DeMasters,HAYNES,Haynes,Don Pyrah,Marvin Matthiesen,Boyd Ridges,Kemmerer Ranger District,Eastern Area Silver Team,Shasta,Lassen,Mark Morales,Dillon,Skinner Meadows,Pintler District,McDougal,Bothman,Rush Creek,Jay Winfield,Booth T4,Zone Duty Officer,Jamison Kane,Grant Dennison,NPS /Sequoia & Kings Canyon National Parks,DNRC/County Assist Team,Michael Minton Type 1,Whitman County Fire Dist. 14,Walter Escobar,Leonard Johnson SEWA IMT 3 Team 2,Chris Spliethof,Megan Primmer,Mitch Ketron,Todd Bates - Great Basin Nevada Team 2,Wyoming Type III IMT Team III,Johnson,Don Pyrah -DNRC County Assist Team,Beau Burley,Eddie Gulch,Graham,Michael Minton,James Hunt IC,Larison Cove,Jason Bunker,BDNF,Jim Yocoub,Clint Davis, Chris McCrea,Andrew Stenbeck,McCash,Near Minky,Minky,Art Trahan,Ty Isbell,Cronan,DFPA,Ike Butte,Hessel,Brian Kitchens,NPS/Sequoia & Kings Canyon National Parks,MT DNRC - Type 3 Incident Command,USFS - Alex Liau,Baldy Rd,Richard Tingle,Mt. Hood National Forest,Type 4 IC,D. Thomas,Bobby Shindelar,(Shane Martin) BDNF,Bob Gear SEWA Type 3 IMT,EA Silver IMT - L. Minton,"Shawn Soliday
Jill Ritter (t)",Nate LeFevre,Northwest Interagency Incident Management Team 9 (NWIIMT9),"Jeff Dimke - IC
Bobby Shindelar - Deputy IC",Jay Winfield NR Type 2,Randy Johnson,Mount Tolman Fire Center,Al Lawson,PJ Rodriguez,Getty,Marty Adell,Riley Rhoades,Scott Robison,Jace James,North Idaho Type 3 Incident Management Team,Erik Usher,Kit Moffit,ODF IMT 3 Smith OSFM Blue Magers,Barajas,DNR Type 4 incident commander,Troy Mueller - IC, Fidel Verduzco - IC Trainee,John Ek,John Ek Lake,Ken Parks,Maggie Werk,Zortman,Landusky,Unified Command San Bernardino National Forest & SBC Sheriffs,San Bernardino National Forest,Six Rivers National Forest,Adam Fortman (Cleveland National Forest),The Eastern Area Silver Management Team - Steven Goldman,Jeff Dimke NWIMT12,Marcus Vigil,Armando Alvarez,Richard Wiegand,Ryan Phipps ICT4,Lloyd Meadow,Crawford,Vista Del Lago,Tres Rios,Adam Crawford, Brian Bogdanoff,Austin O'Dea,Chris Stewart,Rocky Mountain District Duty Officer - Type IV IC,Naches,Meredith McNeil - Texas A&M Forest Service,Mike Scott,James DeGrazia,McCook,Brad Tausan,Edward Baca,Millan,Thoreau,Grider,MCCASH,Plummer,Kevin Osborne,Park,Jacob Brockett,Anthony Martinez,Arlene Pereaarlene.perea,Punta de Agua,Ken Watkins RXB2,Martin,Monroe,Lawrence,Perry,Monongahela National Forest,Lee,Bryan Gaines,US Forest Service:  Nate Hallam,Matt Paciorek,Anson, Texas A&M Forest Service, Dumas Fire Department,Chloe Lake,Coyote Ranger District,Grant Wheeler,Pecos/Las Vegas Ranger District,Espanola Ranger District,Pueblo,Stinnett,Unified Command- TAMFS IC Kyle Downs,William Goodrich,Roel Esparza
Slash Pile Burning 2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elkhorn-Pingree Hill Prescribed Burns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
